Date,Surface_Type,Surface_Condition,Pothole_Density,Slope_Angle_Degrees,Traffic_Density,Flood_Level_m,Access_Status,Dust_Level_PPM,Ground_Vibration_mm_s,Road_Temperature_C,Rainfall_mm,Soil_Moisture_%,Maintenance_Activity,Accident_Count,Road_Condition_Status
2026-04-15 20:00:00,Asphalt,Dry,10.71,5.66,85.84,0.32,Under Repair,306.22,6.82,48.54,41.99,44.2,Ongoing,0,Operational
2026-04-15 21:00:00,Asphalt,Wet,6.32,7.06,41.58,0.27,Safe,244.87,0.16,28.91,49.21,22.4,None,0,Operational
2026-04-15 22:00:00,Asphalt,Dry,10.3,19.99,10.74,0.02,Safe,381.19,3.92,40.18,2.69,40.6,None,1,Severely Damaged
2026-04-15 23:00:00,Gravel,Dry,14.34,24.57,20.71,1.55,Closed,104.09,18.65,58.97,28.81,43.4,None,0,Closed
2026-04-16 00:00:00,Asphalt,Wet,1.55,24.48,15.99,1.68,Safe,222.43,10.25,30.0,15.9,48.2,Ongoing,1,Severely Damaged
2026-04-16 01:00:00,Gravel,Dry,5.51,2.94,57.71,0.51,Under Repair,300.24,29.04,44.27,42.61,33.8,None,0,Operational
2026-04-16 02:00:00,Soil,Slippery,10.57,23.74,36.76,0.02,Safe,450.01,27.49,57.35,30.9,41.9,None,0,Operational
2026-04-16 03:00:00,Soil,Wet,5.94,6.17,42.09,0.01,Under Repair,261.66,6.23,43.83,41.11,18.1,Ongoing,0,Operational
2026-04-16 04:00:00,Asphalt,Dry,0.69,6.18,90.07,1.76,Safe,375.56,24.65,56.9,38.73,51.4,None,0,Closed
2026-04-16 05:00:00,Soil,Dry,5.67,17.02,83.38,1.21,Safe,15.59,21.08,51.27,45.08,35.3,Recently Completed,0,Operational
2026-04-16 06:00:00,Asphalt,Wet,13.44,9.93,54.77,0.26,Safe,490.39,3.89,56.27,13.13,34.6,None,0,Operational
2026-04-16 07:00:00,Asphalt,Dry,0.18,11.03,95.32,0.58,Safe,69.4,22.21,39.45,3.93,30.1,None,0,Operational
2026-04-16 08:00:00,Asphalt,Dry,14.98,22.55,27.21,0.86,Safe,452.47,16.51,59.94,14.03,58.1,Ongoing,0,Operational
2026-04-16 09:00:00,Asphalt,Dry,14.88,10.24,95.29,0.28,Safe,35.91,24.34,46.68,46.8,41.6,Ongoing,0,Operational
2026-04-16 10:00:00,Asphalt,Dry,0.36,3.13,60.64,0.9,Safe,176.52,17.57,32.23,32.86,49.3,None,0,Operational
2026-04-16 11:00:00,Asphalt,Dry,14.85,3.73,23.08,0.56,Closed,47.96,14.6,32.18,47.76,13.8,None,0,Operational
2026-04-16 12:00:00,Mud,Wet,10.62,10.42,74.64,0.72,Safe,192.44,28.11,27.18,41.76,34.1,Ongoing,0,Operational
2026-04-16 13:00:00,Asphalt,Dry,5.55,13.73,42.11,1.57,Under Repair,441.11,17.68,36.75,7.53,47.5,None,0,Operational
2026-04-16 14:00:00,Mud,Dry,14.27,10.23,30.26,1.17,Safe,13.86,22.14,56.62,11.07,45.7,None,0,Severely Damaged
2026-04-16 15:00:00,Asphalt,Dry,8.4,19.14,13.06,1.75,Under Repair,10.01,1.19,49.78,0.21,28.0,None,0,Closed
2026-04-16 16:00:00,Asphalt,Dry,9.28,15.53,54.48,1.17,Safe,177.31,16.06,30.46,22.69,11.7,None,0,Operational
2026-04-16 17:00:00,Gravel,Wet,6.62,5.38,59.86,0.38,Safe,77.98,7.08,47.67,16.81,7.6,None,0,Operational
2026-04-16 18:00:00,Asphalt,Slippery,5.09,7.59,47.5,0.22,Safe,464.51,1.3,38.05,28.18,15.4,None,0,Operational
2026-04-16 19:00:00,Asphalt,Dry,8.86,9.94,52.97,0.21,Under Repair,77.9,1.45,54.96,9.0,56.8,None,0,Operational
2026-04-16 20:00:00,Gravel,Dry,12.44,13.16,31.26,1.18,Safe,288.88,0.83,29.11,23.13,43.1,None,1,Operational
2026-04-16 21:00:00,Soil,Wet,12.93,16.9,95.32,1.5,Safe,119.21,19.91,38.38,5.54,12.7,None,0,Operational
2026-04-16 22:00:00,Gravel,Dry,6.9,14.63,25.49,1.59,Safe,150.16,10.19,55.33,4.1,24.8,None,0,Operational
2026-04-16 23:00:00,Soil,Wet,8.14,1.8,95.36,0.78,Under Repair,288.48,11.09,58.75,5.29,10.1,None,0,Operational
2026-04-17 00:00:00,Mud,Wet,12.4,7.26,36.81,1.15,Under Repair,243.83,23.47,45.52,46.56,27.6,Ongoing,0,Operational
2026-04-17 01:00:00,Asphalt,Dry,10.4,12.0,53.49,1.66,Under Repair,15.76,24.28,51.81,10.48,30.1,Ongoing,0,Severely Damaged
2026-04-17 02:00:00,Asphalt,Wet,7.79,20.01,11.67,0.02,Under Repair,74.02,19.68,42.68,44.69,26.3,None,0,Operational
2026-04-17 03:00:00,Asphalt,Wet,10.86,9.15,57.13,0.0,Safe,64.01,25.93,52.44,9.84,58.6,None,0,Closed
2026-04-17 04:00:00,Asphalt,Wet,1.25,22.15,39.42,0.3,Safe,22.75,8.78,42.69,19.61,38.9,Recently Completed,0,Closed
2026-04-17 05:00:00,Asphalt,Dry,9.27,23.22,22.92,1.42,Safe,487.56,4.63,30.19,32.41,50.9,None,0,Operational
2026-04-17 06:00:00,Soil,Dry,10.43,17.9,80.67,0.75,Closed,308.19,24.23,26.31,44.59,35.6,Ongoing,0,Operational
2026-04-17 07:00:00,Soil,Wet,5.71,6.45,99.7,1.71,Closed,494.75,20.39,34.46,12.44,58.0,None,2,Operational
2026-04-17 08:00:00,Asphalt,Slippery,11.96,21.26,10.0,1.52,Safe,210.67,26.1,56.47,38.54,36.8,None,0,Operational
2026-04-17 09:00:00,Gravel,Wet,7.9,17.68,16.58,0.83,Safe,47.49,11.49,47.09,23.27,5.8,None,0,Operational
2026-04-17 10:00:00,Asphalt,Dry,8.69,21.38,55.74,1.9,Under Repair,25.38,12.94,54.43,45.67,58.2,None,0,Closed
2026-04-17 11:00:00,Asphalt,Wet,13.55,23.51,54.13,1.37,Safe,358.22,18.75,30.11,43.35,39.6,None,0,Operational
2026-04-17 12:00:00,Gravel,Dry,7.92,4.8,38.98,0.13,Safe,341.19,6.37,27.12,28.22,16.6,None,0,Operational
2026-04-17 13:00:00,Soil,Wet,0.91,7.01,8.62,0.64,Safe,185.85,20.54,42.06,5.27,48.8,None,0,Operational
2026-04-17 14:00:00,Asphalt,Wet,3.13,6.98,83.08,1.53,Safe,266.84,21.79,53.29,45.69,56.6,Ongoing,0,Operational
2026-04-17 15:00:00,Asphalt,Dry,2.96,23.68,23.33,1.92,Safe,480.84,14.27,53.57,12.29,54.2,Recently Completed,0,Operational
2026-04-17 16:00:00,Gravel,Wet,4.99,11.64,94.87,1.02,Safe,341.64,11.27,59.93,11.94,34.6,None,1,Operational
2026-04-17 17:00:00,Asphalt,Dry,13.13,2.01,62.48,1.73,Safe,255.88,4.9,28.16,34.1,32.7,None,0,Operational
2026-04-17 18:00:00,Gravel,Dry,2.17,3.73,60.47,0.97,Safe,481.63,13.7,34.77,23.41,9.8,Ongoing,0,Operational
2026-04-17 19:00:00,Soil,Dry,8.69,0.84,6.4,0.8,Safe,405.48,6.71,46.03,15.25,22.0,None,0,Operational
2026-04-17 20:00:00,Soil,Wet,6.83,24.93,49.81,0.45,Safe,216.38,9.47,34.58,40.35,55.7,None,0,Operational
2026-04-17 21:00:00,Gravel,Wet,9.24,24.29,29.36,1.71,Safe,210.03,2.84,37.44,10.39,17.0,None,1,Operational
2026-04-17 22:00:00,Asphalt,Wet,3.6,5.79,92.29,1.05,Safe,256.25,3.69,36.81,17.02,32.4,None,0,Operational
2026-04-17 23:00:00,Soil,Dry,13.08,9.14,14.58,1.06,Safe,120.75,1.55,30.53,41.8,26.7,None,0,Severely Damaged
2026-04-18 00:00:00,Asphalt,Slippery,14.48,22.67,86.74,0.29,Safe,328.55,12.94,30.42,20.07,11.7,Ongoing,0,Operational
2026-04-18 01:00:00,Gravel,Dry,14.4,15.96,93.01,1.82,Safe,282.87,22.88,40.49,41.24,15.2,None,0,Operational
2026-04-18 02:00:00,Soil,Wet,13.2,16.79,33.93,1.48,Safe,186.35,24.81,30.21,21.22,35.2,Ongoing,0,Operational
2026-04-18 03:00:00,Asphalt,Wet,13.07,2.19,93.08,0.51,Safe,345.33,13.1,40.46,32.06,53.9,None,1,Severely Damaged
2026-04-18 04:00:00,Gravel,Dry,1.78,23.42,27.41,0.04,Safe,283.82,7.2,27.19,39.67,33.8,Ongoing,0,Operational
2026-04-18 05:00:00,Asphalt,Wet,6.83,0.54,66.2,1.14,Safe,192.57,2.76,26.74,48.36,35.1,None,0,Operational
2026-04-18 06:00:00,Soil,Dry,5.83,9.56,7.45,0.07,Safe,16.25,18.91,41.15,31.46,17.2,None,0,Operational
2026-04-18 07:00:00,Asphalt,Wet,2.72,19.08,90.58,0.35,Safe,250.59,9.27,39.96,41.6,26.2,None,0,Operational
2026-04-18 08:00:00,Asphalt,Dry,6.56,21.74,81.13,1.07,Safe,167.04,9.74,31.13,17.12,21.6,None,0,Operational
2026-04-18 09:00:00,Mud,Slippery,0.48,18.79,70.0,1.85,Safe,218.57,21.32,59.05,22.34,20.0,None,0,Operational
2026-04-18 10:00:00,Gravel,Dry,4.98,12.41,78.84,1.07,Closed,139.66,21.68,59.46,20.41,38.0,None,0,Operational
2026-04-18 11:00:00,Gravel,Dry,4.04,18.45,66.35,1.48,Closed,307.62,28.0,41.33,3.71,51.9,None,0,Severely Damaged
2026-04-18 12:00:00,Gravel,Dry,5.16,0.82,36.66,0.33,Under Repair,312.05,3.57,57.47,28.3,39.9,None,0,Operational
2026-04-18 13:00:00,Asphalt,Dry,4.76,6.03,60.45,1.32,Under Repair,305.01,6.35,53.72,0.13,40.6,None,0,Operational
2026-04-18 14:00:00,Asphalt,Dry,12.92,24.91,90.76,1.06,Under Repair,442.47,11.95,37.25,46.65,54.1,None,0,Operational
2026-04-18 15:00:00,Gravel,Dry,1.7,19.62,45.31,1.15,Safe,230.07,4.68,39.21,44.83,58.3,None,0,Operational
2026-04-18 16:00:00,Asphalt,Wet,3.56,23.38,57.61,0.82,Safe,476.29,20.75,48.65,43.72,59.9,None,0,Operational
2026-04-18 17:00:00,Gravel,Dry,8.86,9.81,67.55,0.06,Safe,129.13,22.5,32.87,24.47,9.7,Ongoing,0,Operational
2026-04-18 18:00:00,Soil,Slippery,4.68,5.5,61.73,0.11,Safe,74.0,29.17,34.42,24.23,59.3,None,0,Operational
2026-04-18 19:00:00,Asphalt,Dry,9.32,17.76,26.5,0.64,Under Repair,222.09,4.98,50.58,45.72,15.8,None,0,Closed
2026-04-18 20:00:00,Mud,Dry,12.79,1.63,93.48,1.48,Safe,391.2,13.67,53.22,17.85,34.4,None,0,Operational
2026-04-18 21:00:00,Asphalt,Wet,6.39,5.19,27.52,0.96,Closed,337.43,9.22,39.15,38.89,37.4,None,0,Severely Damaged
2026-04-18 22:00:00,Gravel,Dry,4.05,15.69,42.97,0.42,Closed,220.52,22.04,46.38,23.61,17.5,Ongoing,0,Operational
2026-04-18 23:00:00,Gravel,Wet,14.37,4.42,96.93,0.67,Safe,472.41,4.01,26.12,44.14,5.2,Ongoing,0,Severely Damaged
2026-04-19 00:00:00,Gravel,Wet,13.55,21.99,44.29,1.4,Safe,184.86,2.72,35.83,45.12,16.6,None,1,Operational
2026-04-19 01:00:00,Asphalt,Dry,0.18,12.51,39.61,0.11,Under Repair,360.25,3.55,51.67,17.58,20.7,None,0,Operational
2026-04-19 02:00:00,Asphalt,Dry,13.25,15.68,10.02,0.95,Under Repair,381.83,24.85,34.5,10.29,55.7,None,0,Severely Damaged
2026-04-19 03:00:00,Mud,Dry,13.51,6.72,83.65,0.1,Safe,260.91,18.06,52.57,20.98,43.3,None,0,Operational
2026-04-19 04:00:00,Mud,Dry,4.22,20.32,20.33,1.68,Safe,426.94,12.75,37.96,49.46,28.4,None,0,Operational
2026-04-19 05:00:00,Asphalt,Dry,10.12,2.55,44.02,0.39,Safe,384.36,8.12,25.48,31.43,16.1,None,0,Closed
2026-04-19 06:00:00,Soil,Dry,6.52,0.34,62.56,1.43,Safe,98.68,9.33,25.37,19.87,12.1,None,0,Operational
2026-04-19 07:00:00,Asphalt,Dry,9.25,12.58,21.75,1.4,Closed,14.69,23.57,36.04,48.25,18.7,None,1,Operational
2026-04-19 08:00:00,Soil,Dry,11.65,23.91,81.02,0.37,Under Repair,493.58,17.9,31.16,22.26,13.5,None,0,Severely Damaged
2026-04-19 09:00:00,Asphalt,Dry,3.45,7.15,40.22,1.93,Safe,493.82,28.26,27.1,33.78,43.4,None,0,Operational
2026-04-19 10:00:00,Asphalt,Wet,3.36,0.11,71.13,0.45,Safe,163.13,19.27,42.51,39.86,57.2,None,0,Operational
2026-04-19 11:00:00,Soil,Wet,9.03,12.45,10.26,0.72,Safe,205.82,0.08,41.77,33.62,26.1,None,0,Severely Damaged
2026-04-19 12:00:00,Soil,Dry,7.15,4.38,20.28,1.34,Under Repair,395.0,5.66,52.79,24.93,44.6,None,0,Operational
2026-04-19 13:00:00,Asphalt,Dry,9.17,5.33,34.24,0.47,Safe,24.29,10.3,27.58,28.77,37.3,None,0,Operational
2026-04-19 14:00:00,Soil,Wet,4.58,24.41,22.15,0.82,Closed,326.73,28.92,44.05,28.87,48.6,None,0,Severely Damaged
2026-04-19 15:00:00,Asphalt,Wet,3.93,5.64,15.4,1.57,Safe,327.75,10.84,40.98,43.25,43.6,None,0,Operational
2026-04-19 16:00:00,Soil,Dry,4.55,7.1,39.86,1.95,Safe,39.79,13.36,27.83,15.26,51.0,Ongoing,0,Operational
2026-04-19 17:00:00,Soil,Slippery,5.27,20.12,41.56,1.84,Closed,240.24,22.7,42.1,49.49,38.3,None,0,Severely Damaged
2026-04-19 18:00:00,Asphalt,Dry,5.83,11.66,68.14,0.94,Safe,70.65,9.03,25.86,34.02,36.1,None,0,Closed
2026-04-19 19:00:00,Asphalt,Wet,3.98,15.24,81.07,0.46,Under Repair,465.32,0.71,36.28,34.51,15.3,None,0,Operational
2026-04-19 20:00:00,Gravel,Slippery,13.7,20.78,86.27,1.99,Safe,30.52,19.08,29.19,27.02,45.4,Recently Completed,0,Severely Damaged
2026-04-19 21:00:00,Gravel,Dry,1.11,4.2,28.4,0.28,Under Repair,359.72,5.87,26.09,49.55,31.2,None,0,Severely Damaged
2026-04-19 22:00:00,Asphalt,Dry,7.87,21.88,19.79,0.99,Under Repair,148.77,15.3,43.25,36.29,58.8,Ongoing,0,Operational
2026-04-19 23:00:00,Mud,Dry,8.42,5.22,74.82,1.05,Safe,481.87,12.41,34.57,13.97,57.2,None,0,Operational
2026-04-20 00:00:00,Asphalt,Dry,12.99,8.49,73.24,1.65,Safe,382.29,14.35,48.85,1.95,19.4,None,0,Operational
2026-04-20 01:00:00,Asphalt,Dry,4.49,14.87,99.2,0.46,Safe,273.6,16.48,55.12,24.13,53.9,None,0,Operational
2026-04-20 02:00:00,Asphalt,Dry,3.69,3.78,40.6,0.77,Safe,392.05,27.13,27.55,5.23,58.4,None,0,Closed
2026-04-20 03:00:00,Mud,Dry,11.17,16.02,45.03,0.78,Safe,427.21,7.08,45.67,9.62,7.2,None,0,Operational
2026-04-20 04:00:00,Asphalt,Dry,0.62,19.98,45.7,1.73,Under Repair,196.85,8.39,31.15,8.88,44.1,None,0,Operational
2026-04-20 05:00:00,Asphalt,Dry,13.94,15.83,69.71,0.76,Safe,20.11,13.81,26.23,11.04,50.3,None,0,Operational
2026-04-20 06:00:00,Gravel,Dry,13.65,0.05,18.95,0.1,Under Repair,387.22,10.48,27.64,26.96,19.0,None,0,Severely Damaged
2026-04-20 07:00:00,Asphalt,Slippery,5.44,0.54,84.02,1.99,Safe,336.36,9.3,42.04,14.59,26.8,None,0,Operational
2026-04-20 08:00:00,Asphalt,Wet,4.44,9.83,86.19,0.83,Closed,243.34,5.62,40.74,13.01,47.9,None,0,Operational
2026-04-20 09:00:00,Asphalt,Dry,11.69,22.6,49.92,0.72,Safe,122.92,0.13,50.77,2.49,60.0,Ongoing,0,Operational
2026-04-20 10:00:00,Gravel,Dry,5.88,4.99,50.45,1.2,Under Repair,380.86,6.07,54.53,48.79,10.7,None,0,Severely Damaged
2026-04-20 11:00:00,Soil,Dry,5.17,11.32,33.25,0.13,Safe,250.84,18.47,34.15,24.27,5.5,None,0,Operational
2026-04-20 12:00:00,Asphalt,Dry,6.83,19.69,67.75,0.2,Safe,284.07,15.02,50.11,17.33,17.8,Ongoing,0,Operational
2026-04-20 13:00:00,Asphalt,Wet,14.94,18.83,97.27,0.9,Safe,27.87,15.12,46.49,26.04,44.9,Ongoing,0,Operational
2026-04-20 14:00:00,Asphalt,Slippery,13.91,2.54,61.17,0.84,Safe,141.09,18.14,35.87,0.17,11.2,None,0,Operational
2026-04-20 15:00:00,Asphalt,Dry,7.89,12.94,28.64,1.64,Safe,210.22,8.27,28.27,25.92,48.9,None,0,Closed
2026-04-20 16:00:00,Asphalt,Dry,4.61,14.99,91.22,1.26,Safe,333.06,26.14,31.69,43.85,59.4,None,0,Closed
2026-04-20 17:00:00,Asphalt,Dry,6.13,11.74,50.23,1.11,Closed,369.99,4.34,38.4,38.56,43.0,None,0,Severely Damaged
2026-04-20 18:00:00,Asphalt,Wet,5.45,10.52,51.46,1.12,Safe,200.43,21.89,52.28,3.5,8.9,Recently Completed,0,Operational
2026-04-20 19:00:00,Gravel,Dry,2.92,12.88,17.07,1.75,Safe,391.42,24.55,55.15,42.75,59.2,None,0,Operational
2026-04-20 20:00:00,Asphalt,Dry,11.25,7.43,46.35,0.44,Under Repair,147.12,12.24,34.05,44.72,55.8,None,0,Operational
2026-04-20 21:00:00,Asphalt,Dry,10.08,23.64,23.52,1.73,Safe,69.53,5.75,28.42,3.2,40.0,None,0,Operational
2026-04-20 22:00:00,Asphalt,Slippery,4.27,23.42,7.85,0.55,Safe,157.67,4.26,49.96,11.1,39.6,Ongoing,0,Operational
2026-04-20 23:00:00,Asphalt,Dry,14.89,2.12,52.17,1.45,Under Repair,23.18,4.92,41.84,48.06,34.3,None,0,Severely Damaged
2026-04-21 00:00:00,Asphalt,Dry,12.57,23.35,48.63,0.13,Safe,197.6,15.14,57.18,13.7,15.9,None,0,Operational
2026-04-21 01:00:00,Asphalt,Wet,3.24,15.2,44.59,0.65,Safe,474.03,23.18,51.99,34.89,23.6,None,0,Operational
2026-04-21 02:00:00,Soil,Dry,7.06,14.72,28.43,0.39,Under Repair,478.05,21.56,38.11,38.82,26.0,Recently Completed,0,Operational
2026-04-21 03:00:00,Mud,Dry,2.75,6.14,16.95,0.09,Safe,270.98,7.32,35.22,15.8,20.4,None,0,Operational
2026-04-21 04:00:00,Asphalt,Dry,5.03,8.06,39.11,0.66,Safe,416.46,9.92,25.02,2.04,27.0,None,0,Severely Damaged
2026-04-21 05:00:00,Gravel,Dry,2.45,23.69,98.65,1.84,Safe,351.6,15.92,26.99,25.68,39.6,None,0,Operational
2026-04-21 06:00:00,Asphalt,Wet,6.37,0.41,98.94,1.06,Under Repair,442.26,22.8,45.28,49.14,41.1,None,1,Severely Damaged
2026-04-21 07:00:00,Asphalt,Dry,11.66,21.62,17.57,1.19,Closed,18.89,17.37,50.56,4.27,17.3,Ongoing,0,Severely Damaged
2026-04-21 08:00:00,Gravel,Dry,2.92,16.12,15.26,1.5,Safe,236.6,21.7,30.31,46.95,15.1,None,0,Operational
2026-04-21 09:00:00,Asphalt,Dry,7.53,14.84,78.92,0.37,Safe,188.44,15.67,47.84,37.33,6.2,Ongoing,1,Operational
2026-04-21 10:00:00,Asphalt,Dry,14.57,5.15,32.68,1.12,Under Repair,89.13,17.19,35.75,45.55,44.1,None,0,Operational
2026-04-21 11:00:00,Asphalt,Dry,14.48,6.67,41.48,0.45,Under Repair,176.89,6.97,39.91,41.3,40.1,None,0,Operational
2026-04-21 12:00:00,Soil,Dry,13.88,23.73,25.75,1.68,Safe,187.2,1.69,27.97,30.18,22.5,None,0,Closed
2026-04-21 13:00:00,Asphalt,Slippery,14.34,2.86,34.1,0.54,Under Repair,274.69,28.6,41.61,29.0,49.5,None,0,Operational
2026-04-21 14:00:00,Asphalt,Dry,11.6,1.59,69.72,0.24,Safe,39.4,14.16,31.93,7.37,10.1,None,0,Operational
2026-04-21 15:00:00,Asphalt,Dry,12.6,17.46,33.58,0.78,Safe,176.7,1.27,57.87,24.32,9.8,None,0,Severely Damaged
2026-04-21 16:00:00,Mud,Dry,7.06,4.11,5.43,1.11,Safe,123.27,26.0,37.9,12.3,18.2,None,0,Operational
2026-04-21 17:00:00,Asphalt,Wet,3.27,19.24,92.87,0.76,Safe,466.21,17.18,45.23,13.83,34.0,None,0,Operational
2026-04-21 18:00:00,Asphalt,Dry,5.25,17.21,28.46,1.3,Safe,169.69,13.31,47.28,4.82,14.1,None,1,Operational
2026-04-21 19:00:00,Asphalt,Wet,1.88,14.73,82.01,1.72,Safe,20.35,29.71,49.73,29.03,22.7,None,0,Operational
2026-04-21 20:00:00,Asphalt,Wet,11.17,7.4,45.81,0.23,Under Repair,116.25,10.68,55.14,21.8,10.4,Ongoing,0,Severely Damaged
2026-04-21 21:00:00,Asphalt,Wet,1.69,5.42,42.47,0.53,Safe,376.08,19.66,54.05,20.47,58.6,None,0,Operational
2026-04-21 22:00:00,Asphalt,Dry,4.83,17.68,39.39,1.75,Safe,289.0,1.03,48.35,38.73,42.0,None,0,Operational
2026-04-21 23:00:00,Asphalt,Wet,11.82,16.6,45.17,1.19,Safe,284.82,25.87,34.99,10.53,36.4,None,0,Operational
2026-04-22 00:00:00,Asphalt,Slippery,10.64,21.65,49.44,0.48,Safe,434.26,8.9,42.76,0.3,17.0,Recently Completed,0,Severely Damaged
2026-04-22 01:00:00,Asphalt,Dry,3.02,23.07,85.15,1.37,Under Repair,345.11,28.67,48.45,22.67,52.7,None,0,Operational
2026-04-22 02:00:00,Asphalt,Wet,10.3,3.02,68.29,0.01,Under Repair,449.12,24.54,33.56,45.89,43.0,None,0,Operational
2026-04-22 03:00:00,Gravel,Dry,1.14,17.25,42.91,1.17,Safe,120.95,16.87,36.03,15.67,26.5,None,0,Operational
2026-04-22 04:00:00,Asphalt,Slippery,6.55,14.43,59.23,1.38,Safe,177.28,29.94,50.66,10.91,51.9,Ongoing,0,Severely Damaged
2026-04-22 05:00:00,Asphalt,Dry,12.13,5.49,6.1,1.28,Under Repair,141.18,20.52,39.11,23.3,34.8,None,0,Operational
2026-04-22 06:00:00,Mud,Wet,7.62,11.44,43.98,0.42,Safe,56.82,28.58,52.79,9.51,15.4,None,0,Operational
2026-04-22 07:00:00,Soil,Slippery,2.87,2.09,37.31,0.97,Safe,29.63,14.32,59.0,2.97,50.4,Ongoing,0,Operational
2026-04-22 08:00:00,Asphalt,Wet,3.38,4.52,56.18,0.18,Under Repair,57.92,8.5,54.66,41.82,27.1,None,0,Operational
2026-04-22 09:00:00,Gravel,Dry,14.38,6.11,87.63,0.97,Under Repair,46.5,1.12,59.77,26.99,25.6,None,0,Severely Damaged
2026-04-22 10:00:00,Gravel,Dry,9.67,4.37,13.55,1.73,Safe,261.55,21.25,55.07,26.36,7.7,None,0,Closed
2026-04-22 11:00:00,Asphalt,Dry,6.6,10.38,31.04,1.1,Safe,137.75,2.05,58.28,23.72,40.1,None,0,Operational
2026-04-22 12:00:00,Asphalt,Dry,7.5,12.99,68.03,0.69,Under Repair,178.86,20.76,44.02,24.9,6.5,None,1,Severely Damaged
2026-04-22 13:00:00,Soil,Wet,3.01,4.5,94.35,0.99,Safe,297.61,2.48,45.99,40.5,18.0,None,0,Operational
2026-04-22 14:00:00,Asphalt,Dry,5.82,7.97,26.59,0.41,Closed,462.64,12.97,58.84,34.26,54.6,Ongoing,0,Operational
2026-04-22 15:00:00,Asphalt,Dry,6.51,2.57,90.33,1.15,Safe,475.97,10.41,46.59,13.42,30.2,None,0,Operational
2026-04-22 16:00:00,Asphalt,Wet,7.28,15.05,83.88,0.61,Closed,442.81,25.68,55.21,5.22,46.0,None,0,Operational
2026-04-22 17:00:00,Soil,Slippery,11.72,15.17,36.89,1.5,Safe,296.53,25.29,47.52,29.51,28.0,None,1,Operational
2026-04-22 18:00:00,Soil,Slippery,8.66,2.23,52.33,0.78,Under Repair,60.22,23.48,30.68,41.93,56.5,None,1,Severely Damaged
2026-04-22 19:00:00,Soil,Dry,5.83,17.36,58.25,1.6,Safe,449.05,27.35,40.35,18.97,18.5,None,0,Operational
2026-04-22 20:00:00,Soil,Dry,7.06,10.0,7.14,0.34,Safe,367.69,16.83,58.01,26.84,56.3,None,0,Severely Damaged
2026-04-22 21:00:00,Asphalt,Dry,13.67,22.11,97.05,1.04,Safe,136.6,1.43,37.95,14.92,42.6,None,0,Operational
2026-04-22 22:00:00,Asphalt,Dry,2.28,7.78,52.68,1.92,Under Repair,225.52,20.75,33.31,44.18,34.0,None,0,Operational
2026-04-22 23:00:00,Soil,Dry,9.73,2.33,62.47,1.33,Safe,106.34,18.16,39.64,31.11,29.5,None,0,Operational
2026-04-23 00:00:00,Asphalt,Wet,10.99,0.29,29.76,0.09,Under Repair,387.35,27.37,43.86,22.93,9.4,None,0,Closed
2026-04-23 01:00:00,Asphalt,Dry,10.95,9.88,94.61,1.07,Under Repair,463.08,4.99,57.38,21.61,43.8,None,0,Severely Damaged
2026-04-23 02:00:00,Mud,Wet,5.4,11.75,55.07,0.19,Under Repair,324.87,27.4,48.53,9.84,36.6,Ongoing,0,Operational
2026-04-23 03:00:00,Asphalt,Dry,7.41,16.14,30.27,0.7,Safe,39.62,0.65,34.8,3.12,31.4,None,0,Severely Damaged
2026-04-23 04:00:00,Asphalt,Dry,14.19,22.63,12.63,1.76,Safe,439.14,1.02,58.91,19.13,6.5,None,0,Severely Damaged
2026-04-23 05:00:00,Soil,Dry,5.14,14.13,39.1,0.7,Under Repair,144.11,0.74,42.91,26.99,50.6,None,0,Operational
2026-04-23 06:00:00,Soil,Wet,7.1,23.7,21.02,1.91,Safe,219.3,7.13,25.37,2.59,18.0,None,0,Operational
2026-04-23 07:00:00,Asphalt,Wet,0.11,12.41,9.43,1.67,Closed,102.92,14.71,54.87,34.06,35.6,None,0,Severely Damaged
2026-04-23 08:00:00,Mud,Dry,4.87,9.22,36.33,1.75,Closed,178.58,7.57,57.34,2.61,46.4,None,0,Severely Damaged
2026-04-23 09:00:00,Asphalt,Slippery,5.11,8.31,29.18,0.6,Safe,398.66,20.86,53.61,36.86,23.1,Ongoing,0,Operational
2026-04-23 10:00:00,Asphalt,Wet,7.82,7.14,54.74,1.77,Safe,468.0,11.65,39.63,11.46,34.3,None,0,Operational
2026-04-23 11:00:00,Asphalt,Dry,8.38,23.16,87.57,1.46,Safe,396.8,18.8,43.94,8.74,53.1,None,1,Operational
2026-04-23 12:00:00,Asphalt,Slippery,10.27,0.8,73.84,1.59,Safe,416.4,9.59,27.63,8.98,51.8,None,0,Severely Damaged
2026-04-23 13:00:00,Asphalt,Dry,7.61,23.7,77.32,0.58,Safe,235.54,2.75,28.96,26.75,51.8,None,0,Severely Damaged
2026-04-23 14:00:00,Asphalt,Dry,11.01,15.01,92.69,0.01,Under Repair,208.89,13.19,39.03,13.75,20.0,None,0,Operational
2026-04-23 15:00:00,Soil,Dry,10.43,22.83,13.63,0.51,Safe,364.07,11.98,57.37,46.21,27.9,None,0,Operational
2026-04-23 16:00:00,Asphalt,Dry,6.5,5.82,76.26,1.55,Closed,132.58,5.92,41.48,31.13,22.3,None,0,Operational
2026-04-23 17:00:00,Soil,Dry,14.31,5.52,52.7,0.12,Safe,223.53,13.57,35.1,44.31,36.3,None,1,Operational
